FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151217-121243\,20151217-121243-001.nev,20151217,80,2.42093559657745,2.29296055541477
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151221-115344\,20151221-115344-001.nev,20151221,82,2.48030916276772,2.42109600468522
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160104-120324\,20160104-120324-001.nev,201614,78,2.4329927676002,2.33654929264555
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160107-120012\,20160107-120012-001.nev,201617,84,2.4404272612017,2.45450080472746
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160111-115318\,20160111-115318-001.nev,2016111,75,2.31155674537807,2.18511393871721
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160112-115803\,20160112-115803-001.nev,2016112,78,2.31486883506205,2.27298625270135
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160114-115020\,20160114-115020-001.nev,2016114,79,2.4079496369225,2.36124104591364
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160118-115651\,20160118-115651-001.nev,2016118,72,2.22584325944106,2.12496396484345
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160119-120218\,20160119-120218-001.nev,2016119,61,1.98361178230061,2.0158243803043
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160121-120737\,20160121-120737-001.nev,2016121,66,2.28466389404431,2.30012575418704
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160126-120059\,20160126-120059-001.nev,2016126,78,2.34268571686642,2.31311682216878
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160128-114646\,20160128-114646-001.nev,2016128,81,2.43468341029748,2.45868363771948
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160201-115542\,20160201-115542-001.nev,201621,69,2.12594457631575,2.12388026314299
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160202-120651\,20160202-120651-001.nev,201622,75,2.30637794856288,2.29220976299382
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160204-115929\,20160204-115929-001.nev,201624,84,2.43464363178832,2.42615084638122
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160208-114047\,20160208-114047-001.nev,201628,83,2.45337756296527,2.46066859866461
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160209-120948\,20160209-120948-001.nev,201629,77,2.35321717116602,2.3321931018774
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160211-120306\,20160211-120306-001.nev,2016211,76,2.32335834877537,2.22684770723834
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160215-120410\,20160215-120410-001.nev,2016215,68,2.31079272312987,2.21146028296796
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160216-115215\,20160216-115215-001.nev,2016216,82,2.40681317283682,2.33523763089186
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160218-114711\,20160218-114711-001.nev,2016218,81,2.42824529488541,2.38281234302041
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160222-120104\,20160222-120104-001.nev,2016222,78,2.33267489002191,2.21335876670593
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160223-114316\,20160223-114316-001.nev,2016223,81,2.40218435296299,2.3350315204929
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160225-115149\,20160225-115149-001.nev,2016225,76,2.2893769923557,2.18454444459523
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160229-120733\,20160229-120733-001.nev,2016229,75,2.20868052952961,2.18560406071235
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160301-114830\,20160301-114830-001.nev,201631,76,2.28838030294177,2.20535255571425
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160303-113932\,20160303-113932-001.nev,201633,78,2.32754341920588,2.24093848938769
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160307-115422\,20160307-115422-001.nev,201637,78,2.42394130144256,2.32958057672673
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160308-115115\,20160308-115115-001.nev,201638,83,2.42422144315563,2.41966172921944
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160310-115748\,20160310-115748-001.nev,2016310,78,2.29328395026061,2.20291545767128
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160314-120843\,20160314-120843-001.nev,2016314,62,2.16073798844353,2.02185318027044
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160316-114603\,20160316-114603-001.nev,2016316,76,2.36734567174922,2.33871230727874
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160317-120549\,20160317-120549-001.nev,2016317,74,2.33389331267101,2.18373913651276
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160321-120034\,20160321-120034-001.nev,2016321,79,2.31791622072811,2.2699262464872
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160322-114652\,20160322-114652-001.nev,2016322,74,2.3946664220181,2.2985651424456
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160324-114922\,20160324-114922-001.nev,2016324,82,2.24193614873795,2.20308466841509
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160328-115246\,20160328-115246-001.nev,2016328,80,2.47993001062812,2.30485296744344
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160329-114910\,20160329-114910-001.nev,2016329,80,2.25327904115125,2.16175026704003
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160331-121223\,20160331-121223-001.nev,2016331,70,2.60697143929833,2.43616185184615
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160404-141052\,20160404-141052-001.nev,201644,81,2.41362021485674,2.34879792680281
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160405-115739\,20160405-115739-001.nev,201645,79,2.29643669899271,2.19567502197696
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160406-120538\,20160406-120538-001.nev,201646,86,2.72674028328164,2.61263361119043
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160412-115918\,20160412-115918-001.nev,2016412,76,2.37532579543359,2.24796756979953
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160414-114742\,20160414-114742-001.nev,2016414,83,2.56210369026113,2.53415064602815
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160502-122536\,20160502-122536-001.nev,201652,81,2.42710555273506,2.37581115517032
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160505-121558\,20160505-121558-001.nev,201655,75,2.37367964033835,2.37909961173063
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160510-111016\,20160510-111016-001.nev,2016510,58,1.86821352559212,1.83348490175301
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160510-114216\,20160510-114216-001.nev,2016510,73,2.23334861287942,2.25987189657898
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160512-114921\,20160512-114921-001.nev,2016512,79,2.44506909195608,2.47810258703883
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160516-114214\,20160516-114214-001.nev,2016516,53,1.47600236253112,1.41040698538039
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160516-122005\,20160516-122005-001.nev,2016516,78,2.52129670036639,2.4818253545884
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160519-114810\,20160519-114810-001.nev,2016519,79,2.37648365716726,2.28651907868567
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160523-111706\,20160523-111706-001.nev,2016523,75,2.28221659174116,2.24962875335179
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160524-113409\,20160524-113409-001.nev,2016524,78,2.36923281373084,2.34572158731066
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160601-120217\,20160601-120217-001.nev,201661,33,1.06804979747498,1.06192142756254
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160601-120307\,20160601-120307-001.nev,201661,78,2.34902563198506,2.36956676856944
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160606-114234\,20160606-114234-001.nev,201666,81,2.52220557483416,2.64361990150205
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160607-113938\,20160607-113938-001.nev,201667,79,2.38515951773759,2.41493835093065
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160613-113417\,20160613-113417-001.nev,2016613,81,2.52033531086847,2.65631546314422
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160616-113657\,20160616-113657-001.nev,2016616,76,2.32886564890512,2.43640339053504
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160620-111853\,20160620-111853-001.nev,2016620,80,2.46848074981824,2.45990497008399
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160623-115125\,20160623-115125-001.nev,2016623,77,2.32552200326027,2.34041597264027
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160627-113403\,20160627-113403-001.nev,2016627,76,2.55318865122905,2.54415764019671
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160701-114814\,20160701-114814-001.nev,201671,79,2.61286119221107,2.56823228710927
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160705-114419\,20160705-114419-001.nev,201675,79,2.39771211964365,2.40255342811861
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160707-112833\,20160707-112833-001.nev,201677,72,2.4319550832792,2.4107278607557
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160711-112315\,20160711-112315-001.nev,2016711,82,2.47965766574366,2.42003003526647
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160714-115419\,20160714-115419-001.nev,2016714,83,2.52685896487911,2.50290855763224
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160718-111935\,20160718-111935-001.nev,2016718,78,2.42472298982626,2.35915065991056
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160721-114029\,20160721-114029-001.nev,2016721,72,2.30906493798552,2.36564187961349
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160725-115101\,20160725-115101-001.nev,2016725,71,2.22715747918928,2.23236356805527
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160728-114157\,20160728-114157-001.nev,2016728,75,2.37539289885523,2.34748337324013
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160801-113122\,20160801-113122-001.nev,201681,77,2.2595389075757,2.25629687173791
