FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160111-115025\,20160111-115025-001.nev,2016111,28,2.15718394847085,2.09118523773322
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160112-115419\,20160112-115419-001.nev,2016112,27,2.10608599652428,1.98223970379919
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160114-114629\,20160114-114629-001.nev,2016114,30,2.35164988830384,2.23510583765023
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160118-115434\,20160118-115434-001.nev,2016118,29,2.30401686322854,2.38675657088794
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160119-120022\,20160119-120022-001.nev,2016119,27,2.17070011546201,2.08081974388523
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160121-120641\,20160121-120641-001.nev,2016121,25,2.20347260924079,2.18426052405661
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160126-115635\,20160126-115635-001.nev,2016126,29,2.23687689049404,2.08375645505548
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160128-114343\,20160128-114343-001.nev,2016128,28,2.2133649968465,2.06645498539918
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160201-115207\,20160201-115207-001.nev,201621,28,2.18760235258608,2.21482939450155
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160202-120217\,20160202-120217-001.nev,201622,25,1.97561772765868,1.97598299621461
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160204-115538\,20160204-115538-001.nev,201624,28,2.27809800029935,2.08166874472572
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160208-113809\,20160208-113809-001.nev,201628,28,2.24337728553836,2.24299798042338
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160209-120752\,20160209-120752-001.nev,201629,28,2.19500505260554,2.26682082903125
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160211-115720\,20160211-115720-001.nev,2016211,27,2.14575749117105,2.09978020915259
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160215-120106\,20160215-120106-001.nev,2016215,28,2.24350294795699,2.14543190278661
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160216-115022\,20160216-115022-001.nev,2016216,30,2.43484751696738,2.464667885464
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160218-114143\,20160218-114143-001.nev,2016218,31,2.32637157713568,2.2178327578222
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160222-115740\,20160222-115740-001.nev,2016222,26,2.20557020572604,2.06126893697596
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160223-113823\,20160223-113823-001.nev,2016223,28,2.35920546534083,2.36224319582884
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160225-114704\,20160225-114704-001.nev,2016225,28,2.24958048632123,2.17955336967813
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160229-120111\,20160229-120111-001.nev,2016229,27,2.21155900910538,1.98831937960557
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160301-114314\,20160301-114314-001.nev,201631,29,2.34456956790134,2.42255975999724
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160303-113758\,20160303-113758-001.nev,201633,27,2.16162709671941,2.0002968863162
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160307-114858\,20160307-114858-001.nev,201637,30,2.38650975278935,2.45842998581506
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160308-114627\,20160308-114627-001.nev,201638,29,2.26520252198667,2.29439585748376
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160310-115235\,20160310-115235-001.nev,2016310,28,2.14657540880083,2.26910527594738
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160314-120342\,20160314-120342-001.nev,2016314,27,2.15078323750208,2.10572572009615
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160317-115659\,20160317-115659-001.nev,2016317,27,2.1731243125459,2.15457524441399
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160321-115258\,20160321-115258-001.nev,2016321,26,2.11057005378791,2.01898181934776
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160322-114348\,20160322-114348-001.nev,2016322,28,2.38054880225807,2.55378494442785
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160324-114555\,20160324-114555-001.nev,2016324,27,2.21023245042052,1.92334799732598
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160328-115100\,20160328-115100-001.nev,2016328,26,2.19582755208718,2.0984538777792
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160329-114556\,20160329-114556-001.nev,2016329,26,2.23044123228207,1.93337013462669
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160331-120746\,20160331-120746-001.nev,2016331,25,2.08511687646175,2.1884006658465
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160404-140633\,20160404-140633-001.nev,201644,22,1.74525651312876,1.73477419863123
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160405-115403\,20160405-115403-001.nev,201645,27,2.27818285414129,2.19615167263387
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160406-120124\,20160406-120124-001.nev,201646,25,2.18939755675251,2.15678284031684
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160412-115228\,20160412-115228-001.nev,2016412,29,2.45247057390999,2.20183753431993
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160414-114255\,20160414-114255-001.nev,2016414,29,2.4425172914794,2.60498060287073
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160502-122705\,20160502-122705-001.nev,201652,30,2.51965263901241,2.61363213552969
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160505-120628\,20160505-120628-001.nev,201655,28,2.30529540301293,2.20511647983235
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160510-111324\,20160510-111324-001.nev,2016510,8,3.55621816616216,0.355638795214886
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160510-112552\,20160510-112552-001.nev,2016510,30,2.30457779032602,2.41962834878468
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160510-114611\,20160510-114611-001.nev,2016510,24,2.05909915612269,1.8940493116703
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160512-112716\,20160512-112716-001.nev,2016512,27,2.09717176725666,2.03224376215703
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160512-115333\,20160512-115333-001.nev,2016512,29,2.34393595936529,2.42312139501096
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160516-122155\,20160516-122155-001.nev,2016516,29,2.35216612395756,2.32372734712917
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160519-114110\,20160519-114110-001.nev,2016519,27,2.22680369213005,2.27844529243049
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160523-111759\,20160523-111759-001.nev,2016523,28,2.30256437684953,2.32929178440466
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160524-113204\,20160524-113204-001.nev,2016524,28,2.33123011339731,2.53009798370337
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160601-120818\,20160601-120818-001.nev,201661,27,2.28383608801808,2.12867566346321
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160606-115128\,20160606-115128-001.nev,201666,28,2.45224966497143,2.41004691433883
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160607-112733\,20160607-112733-001.nev,201667,29,2.30000573211103,2.28913379891372
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160613-113520\,20160613-113520-001.nev,2016613,26,2.11250942310564,1.99642066211526
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160616-112525\,20160616-112525-001.nev,2016616,28,2.15327475798773,2.11553004405483
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160620-112042\,20160620-112042-001.nev,2016620,28,2.19895452767632,2.00003102927995
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160623-115344\,20160623-115344-001.nev,2016623,29,2.36877539743302,2.11864407631306
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160627-113755\,20160627-113755-001.nev,2016627,29,2.36496738340576,2.43252195128259
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160701-112936\,20160701-112936-001.nev,201671,29,2.3308605124996,2.10982162697107
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160705-114827\,20160705-114827-001.nev,201675,29,2.08257401847946,2.09468740312234
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160707-113333\,20160707-113333-001.nev,201677,29,2.17917654386739,2.2886956783942
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160711-112503\,20160711-112503-001.nev,2016711,30,2.25106028713191,2.53823081589355
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160714-114037\,20160714-114037-001.nev,2016714,30,2.19664316169986,2.14497373408321
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160718-112120\,20160718-112120-001.nev,2016718,27,2.01093640513253,1.8531742479154
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160721-114401\,20160721-114401-001.nev,2016721,30,2.28885844854709,2.15446529648341
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160725-115502\,20160725-115502-001.nev,2016725,28,2.25992462861321,2.12755501561086
