FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150511-125205\,20150511-125205-001.nev,2015511,21,1.61823379218872,0.935882421508271
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150512-121202\,20150512-121202-001.nev,2015512,24,1.92170329457715,0.965152361926845
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150514-115801\,20150514-115801-001.nev,2015514,28,2.07412290354621,1.48579781155375
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150518-115237\,20150518-115237-001.nev,2015518,22,1.63934797784562,1.34878996048622
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150519-114550\,20150519-114550-001.nev,2015519,23,1.7776307903455,1.67027287576178
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150521-120232\,20150521-120232-001.nev,2015521,28,2.21278918451697,1.84014410939538
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150526-115122\,20150526-115122-001.nev,2015526,23,1.80861780508582,1.81961001163522
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150528-120324\,20150528-120324-001.nev,2015528,22,1.65992718623492,1.82686179819068
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150529-114909\,20150529-114909-001.nev,2015529,25,1.90360622075859,2.08170372907325
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150601-115557\,20150601-115557-001.nev,201561,27,2.05513177588902,2.13324211473107
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150602-120417\,20150602-120417-001.nev,201562,29,2.0807123728882,2.51701392361088
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150604-115359\,20150604-115359-001.nev,201564,29,2.13694546526817,2.35821553099373
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150608-115229\,20150608-115229-001.nev,201568,29,2.23976370670431,2.4839349454098
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150609-114538\,20150609-114538-001.nev,201569,30,2.29480430232366,2.77391511312241
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150611-115838\,20150611-115838-001.nev,2015611,29,2.17220813594269,2.62172047652419
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150618-120017\,20150618-120017-001.nev,2015618,27,2.02043191401743,2.29097766749143
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150622-114602\,20150622-114602-001.nev,2015622,27,2.00897409021253,2.12621634796872
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150623-115516\,20150623-115516-001.nev,2015623,27,1.93566555889471,2.29756751035101
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150625-115009\,20150625-115009-001.nev,2015625,26,1.90266488790262,2.09145178018555
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150629-115523\,20150629-115523-001.nev,2015629,22,1.76445095831195,1.59089036414295
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150630-120748\,20150630-120748-001.nev,2015630,27,2.09318481858434,2.30469765504909
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150702-115850\,20150702-115850-001.nev,201572,27,2.01638011881691,2.18390040073303
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150706-120257\,20150706-120257-001.nev,201576,26,1.92103198227529,2.14646307370968
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150707-114935\,20150707-114935-001.nev,201577,27,2.09324752197881,2.49077854454489
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150710-115854\,20150710-115854-001.nev,2015710,26,2.06753448902855,2.36463569052521
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150713-115515\,20150713-115515-001.nev,2015713,25,1.95995825766874,2.05916805017837
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150713-115734\,20150713-115734-001.nev,2015713,25,1.95647846166702,1.90850672725404
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150714-114429\,20150714-114429-001.nev,2015714,26,1.94983728985083,2.18940442066716
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150716-114426\,20150716-114426-001.nev,2015716,26,1.9537932121991,2.17389231686897
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150720-114457\,20150720-114457-001.nev,2015720,26,2.03180407965769,2.07752351948063
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150721-115814\,20150721-115814-001.nev,2015721,28,2.06302118903223,2.16962182758253
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150723-114743\,20150723-114743-001.nev,2015723,27,2.14654385989517,2.30665487170084
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150727-115118\,20150727-115118-001.nev,2015727,27,2.05914102061355,2.05209326184777
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150728-123402\,20150728-123402-001.nev,2015728,27,2.0002944711093,1.9738158704622
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150730-115301\,20150730-115301-001.nev,2015730,22,1.51350395169133,1.78172455100608
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150803-120241\,20150803-120241-001.nev,201583,27,2.12453181806583,2.06164430350565
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150804-114819\,20150804-114819-001.nev,201584,24,1.78684939789575,1.71883807466508
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150807-114842\,20150807-114842-001.nev,201587,25,1.9308127555139,1.82528354077376
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150810-115111\,20150810-115111-001.nev,2015810,30,2.38414310132702,2.16740013215326
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150811-114650\,20150811-114650-001.nev,2015811,28,2.36037249810172,2.08819614388355
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150813-104358\,20150813-104358-001.nev,2015813,27,2.017975821597,2.10918303909024
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150817-115619\,20150817-115619-001.nev,2015817,28,2.09950942888764,2.15944923426748
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150818-114752\,20150818-114752-001.nev,2015818,31,2.33985473545318,2.08300146476893
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150820-115148\,20150820-115148-001.nev,2015820,27,1.99926745197023,1.98086517471433
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150824-120138\,20150824-120138-001.nev,2015824,24,1.97811800468212,2.07086932843091
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150825-115231\,20150825-115231-001.nev,2015825,24,1.85895782864357,1.95683649755886
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150825-115705\,20150825-115705-001.nev,2015825,25,1.77456847560075,1.89681977737823
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150825-115820\,20150825-115820-001.nev,2015825,16,1.48329881300666,0.970072687613027
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150825-115936\,20150825-115936-001.nev,2015825,18,1.47490656906332,1.35189277917818
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150825-120316\,20150825-120316-001.nev,2015825,19,1.48856622027658,1.52799563407393
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150825-120439\,20150825-120439-001.nev,2015825,20,1.58725495549763,1.44950868476819
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150827-115737\,20150827-115737-001.nev,2015827,31,2.33476081586674,2.04174995661172
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150827-120433\,20150827-120433-001.nev,2015827,26,2.00711016125953,1.96254736018054
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150831-121126\,20150831-121126-001.nev,2015831,27,2.1328259649026,2.15994878010349
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150908-105230\,20150908-105230-001.nev,201598,28,2.11605313319478,1.85930206437095
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150908-105500\,20150908-105500-001.nev,201598,29,2.12292781230615,2.02331759174639
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150909-164632\,20150909-164632-001.nev,201599,28,2.15353719699654,2.10563351206572
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150914-114528\,20150914-114528-001.nev,2015914,27,2.12741248166998,2.00318284104718
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150921-115606\,20150921-115606-001.nev,2015921,21,2.07815397151511,0.694312193992437
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150928-120056\,20150928-120056-001.nev,2015928,21,1.97808779869907,1.03236618459414
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151001-121101\,20151001-121101-001.nev,2015101,21,1.83771944889719,1.05767512416641
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151005-120010\,20151005-120010-001.nev,2015105,31,2.23684638114551,2.30276733621314
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151008-120420\,20151008-120420-001.nev,2015108,28,1.95537156615062,2.23026751232915
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151012-120939\,20151012-120939-001.nev,20151012,30,2.18507960701783,2.36326317683002
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151014-103444\,20151014-103444-001.nev,20151014,30,2.12981268226659,2.27586804259285
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151015-120546\,20151015-120546-001.nev,20151015,30,2.20286383447133,1.93125409294976
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151022-121017\,20151022-121017-001.nev,20151022,29,2.20380570764809,2.31383530342012
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151026-120605\,20151026-120605-001.nev,20151026,31,2.29176779125016,2.03279749388363
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151102-115034\,20151102-115034-001.nev,2015112,30,2.23690367985112,1.93502550545047
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151105-120504\,20151105-120504-001.nev,2015115,29,2.23787265648238,1.78929629295826
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151109-115201\,20151109-115201-001.nev,2015119,29,2.31773234122261,2.25482927050712
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151112-120828\,20151112-120828-001.nev,20151112,25,2.05472332264203,1.84042623901053
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151113-110600\,20151113-110600-001.nev,20151113,30,2.29603710654556,2.10391648541053
