FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150914-114342\,20150914-114342-001.nev,2015914,88,2.32893259862873,2.25190509072489
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150921-115504\,20150921-115504-001.nev,2015921,87,2.18409664610454,2.1130905535422
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150928-115900\,20150928-115900-001.nev,2015928,88,2.30559778064146,2.2443004944752
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151001-120918\,20151001-120918-001.nev,2015101,88,2.35907791143283,2.27357786998313
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151005-115818\,20151005-115818-001.nev,2015105,88,2.29890828235735,2.19108110409823
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151008-115648\,20151008-115648-001.nev,2015108,87,2.23570136744336,2.17307642804168
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151012-120825\,20151012-120825-001.nev,20151012,81,2.5558588262921,2.38895059461685
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151014-103549\,20151014-103549-001.nev,20151014,87,2.17061717802767,2.13741618374236
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151015-120311\,20151015-120311-001.nev,20151015,87,2.38704688262631,2.38932428874532
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151022-120956\,20151022-120956-001.nev,20151022,88,2.39962097480188,2.36664670589562
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151026-120332\,20151026-120332-001.nev,20151026,88,2.48260590828758,2.4176145781119
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151102-115000\,20151102-115000-001.nev,2015112,86,2.48386324193442,2.30152751841599
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151105-120322\,20151105-120322-001.nev,2015115,86,2.98979345001188,2.79301093969524
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151109-114946\,20151109-114946-001.nev,2015119,88,2.59537357284447,2.58358520860258
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151112-120451\,20151112-120451-001.nev,20151112,88,2.75341007004944,2.66739487872208
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151113-110343\,20151113-110343-001.nev,20151113,87,2.61868336855963,2.5051776375808
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151116-115248\,20151116-115248-001.nev,20151116,88,2.51875256765328,2.48074738181628
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151119-120026\,20151119-120026-001.nev,20151119,88,2.79342092952854,2.69411822106007
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151123-121909\,20151123-121909-001.nev,20151123,88,2.69374231742142,2.64128042897736
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151124-120532\,20151124-120532-001.nev,20151124,88,2.73122064113269,2.60576372662363
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151130-121636\,20151130-121636-001.nev,20151130,88,2.56709098111351,2.4931195081843
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151203-115823\,20151203-115823-001.nev,2015123,88,2.71950459447762,2.64963870151001
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151207-120324\,20151207-120324-001.nev,2015127,88,2.4417094350846,2.37335309624858
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151210-120237\,20151210-120237-001.nev,20151210,87,2.61028167564604,2.52764814223795
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151214-115739\,20151214-115739-001.nev,20151214,88,2.45288216759096,2.43917327341197
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151217-121202\,20151217-121202-001.nev,20151217,88,2.69218708035751,2.65091143708099
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151221-114842\,20151221-114842-001.nev,20151221,85,2.65694164358695,2.54318198336947
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160104-120610\,20160104-120610-001.nev,201614,85,2.49844145286259,2.41980795844314
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160107-115935\,20160107-115935-001.nev,201617,88,2.47260256704839,2.32463428136701
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160111-115025\,20160111-115025-001.nev,2016111,88,2.44279577285516,2.39051090795201
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160112-115419\,20160112-115419-001.nev,2016112,88,2.41766561923905,2.34947171345702
